folder,file name,image size,adjacent,initial frame,equatorial frame,equatorial size,value 0 ch0,puncta 0 ch0,x 0,y 0,w 0,h 0,quality ch0,num frame,new punctate ch0,new punctate ch1,puncta 0 ch1,quality ch1,value 0 ch1,colocalization ch0 ch1,colocalization weight ch0 ch1,new colocalization ch0 ch1,square quality,value 1 ch0,value 2 ch0,value 3 ch0,value 4 ch0,value 5 ch0,value 6 ch0,value 7 ch0,value 8 ch0,value 9 ch0,value 10 ch0,value 11 ch0,value 12 ch0,value 13 ch0,value 14 ch0,value 15 ch0,value 16 ch0,value 17 ch0,value 18 ch0,value 19 ch0,value 20 ch0,value 21 ch0,value 22 ch0,value 23 ch0,value 24 ch0,value 25 ch0,value 26 ch0,value 27 ch0,value 28 ch0,value 29 ch0,value 30 ch0,value 31 ch0,value 32 ch0,value 33 ch0,value 34 ch0,value 35 ch0,value 36 ch0,puncta 1 ch0,puncta 2 ch0,puncta 3 ch0,puncta 4 ch0,puncta 5 ch0,puncta 6 ch0,puncta 7 ch0,puncta 8 ch0,puncta 9 ch0,puncta 10 ch0,puncta 11 ch0,puncta 12 ch0,puncta 13 ch0,puncta 14 ch0,puncta 15 ch0,puncta 16 ch0,puncta 17 ch0,puncta 18 ch0,puncta 19 ch0,puncta 20 ch0,puncta 21 ch0,puncta 22 ch0,puncta 23 ch0,puncta 24 ch0,puncta 25 ch0,puncta 26 ch0,puncta 27 ch0,puncta 28 ch0,puncta 29 ch0,puncta 30 ch0,puncta 31 ch0,puncta 32 ch0,puncta 33 ch0,puncta 34 ch0,puncta 35 ch0,puncta 36 ch0,x 1,x 2,x 3,x 4,x 5,x 6,x 7,x 8,x 9,x 10,x 11,x 12,x 13,x 14,x 15,x 16,x 17,x 18,x 19,x 20,x 21,x 22,x 23,x 24,x 25,x 26,x 27,x 28,x 29,x 30,x 31,x 32,x 33,x 34,x 35,x 36,y 1,y 2,y 3,y 4,y 5,y 6,y 7,y 8,y 9,y 10,y 11,y 12,y 13,y 14,y 15,y 16,y 17,y 18,y 19,y 20,y 21,y 22,y 23,y 24,y 25,y 26,y 27,y 28,y 29,y 30,y 31,y 32,y 33,y 34,y 35,y 36,w 1,w 2,w 3,w 4,w 5,w 6,w 7,w 8,w 9,w 10,w 11,w 12,w 13,w 14,w 15,w 16,w 17,w 18,w 19,w 20,w 21,w 22,w 23,w 24,w 25,w 26,w 27,w 28,w 29,w 30,w 31,w 32,w 33,w 34,w 35,w 36,h 1,h 2,h 3,h 4,h 5,h 6,h 7,h 8,h 9,h 10,h 11,h 12,h 13,h 14,h 15,h 16,h 17,h 18,h 19,h 20,h 21,h 22,h 23,h 24,h 25,h 26,h 27,h 28,h 29,h 30,h 31,h 32,h 33,h 34,h 35,h 36,puncta 1 ch1,puncta 10 ch1,puncta 11 ch1,puncta 12 ch1,puncta 13 ch1,puncta 14 ch1,puncta 15 ch1,puncta 16 ch1,puncta 17 ch1,puncta 18 ch1,puncta 19 ch1,puncta 2 ch1,puncta 20 ch1,puncta 21 ch1,puncta 22 ch1,puncta 23 ch1,puncta 24 ch1,puncta 25 ch1,puncta 26 ch1,puncta 27 ch1,puncta 28 ch1,puncta 29 ch1,puncta 3 ch1,puncta 30 ch1,puncta 31 ch1,puncta 32 ch1,puncta 33 ch1,puncta 34 ch1,puncta 35 ch1,puncta 36 ch1,puncta 4 ch1,puncta 5 ch1,puncta 6 ch1,puncta 7 ch1,puncta 8 ch1,puncta 9 ch1,value 1 ch1,value 10 ch1,value 11 ch1,value 12 ch1,value 13 ch1,value 14 ch1,value 15 ch1,value 16 ch1,value 17 ch1,value 18 ch1,value 19 ch1,value 2 ch1,value 20 ch1,value 21 ch1,value 22 ch1,value 23 ch1,value 24 ch1,value 25 ch1,value 26 ch1,value 27 ch1,value 28 ch1,value 29 ch1,value 3 ch1,value 30 ch1,value 31 ch1,value 32 ch1,value 33 ch1,value 34 ch1,value 35 ch1,value 36 ch1,value 4 ch1,value 5 ch1,value 6 ch1,value 7 ch1,value 8 ch1,value 9 ch1
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0439453,12428.50659579421,<puncta_detect_util.Puncta object at 0x7f7509143850>,0.307129,0.624023,0.0439453,0.0410156,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509143510>,True,10164.566282155982,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0546875,17407.223671571446,<puncta_detect_util.Puncta object at 0x7f75091431d0>,0.453125,0.604492,0.0546875,0.0527344,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509143310>,True,24154.094152879574,1.0,2.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0507812,16009.258056008752,<puncta_detect_util.Puncta object at 0x7f75091433d0>,0.499023,0.489258,0.0507812,0.0488281,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091437d0>,True,20675.89334986783,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0605469,22393.697415323324,<puncta_detect_util.Puncta object at 0x7f75091432d0>,0.704102,0.802734,0.0605469,0.0585938,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509143a10>,True,19733.079575728185,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0361328,2843.9278484714678,<puncta_detect_util.Puncta object at 0x7f7509143a50>,0.796875,0.0229492,0.0351562,0.0361328,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509143750>,True,14920.874331550802,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0429688,356.2503438213803,<puncta_detect_util.Puncta object at 0x7f7509143190>,0.847656,0.1875,0.0429688,0.0429688,True,1,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f7509143d50>,True,2202.8820135775586,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0546875,1694.8983789329686,<puncta_detect_util.Puncta object at 0x7f7509143e50>,0.870117,0.875977,0.0527344,0.0546875,True,1,0.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091d1810>,True,3177.9319549315724,0.0,1.0,0.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0585938,25054.228358193242,<puncta_detect_util.Puncta object at 0x7f7509143c50>,0.900879,0.792969,0.0576172,0.0585938,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f7509143050>,True,25838.32850873992,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured 22.nd2-output,(series 1).tif,1024,False,0,0,0.0644531,10338.112671889838,<puncta_detect_util.Puncta object at 0x7f75091434d0>,0.958008,0.587891,0.0644531,0.0625,True,1,1.0,1.0,<puncta_detect_util.Puncta object at 0x7f75091d1dd0>,True,12691.178980788587,0.5,2.0,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured.nd2-output,(series 1).tif,1024,False,0,11,0.169922,285.55009901986205,<puncta_detect_util.Puncta object at 0x7f7509122890>,0.447266,0.447754,0.148438,0.155273,True,37,1.0,0.0,<puncta_detect_util.Puncta object at 0x7f7509122810>,True,79.62793671752388,0.0,3.0,1.0,True,207.82259220520154,181.89243427720294,147.3656001757181,116.1850620371265,130.22989872983453,118.09147900360631,58.61861417217324,80.58757379337976,89.67359399736051,113.85511817310771,9051.541346872895,7150.389808484524,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x7f7509121d50>,<puncta_detect_util.Puncta object at 0x7f750911f390>,<puncta_detect_util.Puncta object at 0x7f7509122f90>,<puncta_detect_util.Puncta object at 0x7f7509143f10>,<puncta_detect_util.Puncta object at 0x7f7509143950>,<puncta_detect_util.Puncta object at 0x7f7509143790>,<puncta_detect_util.Puncta object at 0x7f750911f290>,<puncta_detect_util.Puncta object at 0x7f7509143f50>,<puncta_detect_util.Puncta object at 0x7f7509143c10>,<puncta_detect_util.Puncta object at 0x7f7509124b90>,<puncta_detect_util.Puncta object at 0x7f7509143dd0>,<puncta_detect_util.Puncta object at 0x7f7509124310>,<puncta_detect_util.Puncta object at 0x7f7509143910>,<puncta_detect_util.Puncta object at 0x7f75091242d0>,<puncta_detect_util.Puncta object at 0x7f7509124450>,<puncta_detect_util.Puncta object at 0x7f75091243d0>,<puncta_detect_util.Puncta object at 0x7f7509143bd0>,<puncta_detect_util.Puncta object at 0x7f7509135b90>,<puncta_detect_util.Puncta object at 0x7f7509124390>,<puncta_detect_util.Puncta object at 0x7f7509135910>,<puncta_detect_util.Puncta object at 0x7f750912e350>,<puncta_detect_util.Puncta object at 0x7f750912ed50>,<puncta_detect_util.Puncta object at 0x7f750912ef10>,<puncta_detect_util.Puncta object at 0x7f750912e9d0>,<puncta_detect_util.Puncta object at 0x7f75091d1910>,<puncta_detect_util.Puncta object at 0x7f750912ed10>,<puncta_detect_util.Puncta object at 0x7f75091357d0>,<puncta_detect_util.Puncta object at 0x7f7509124950>,<puncta_detect_util.Puncta object at 0x7f75091492d0>,<puncta_detect_util.Puncta object at 0x7f7509149a90>,<puncta_detect_util.Puncta object at 0x7f7509149050>,<puncta_detect_util.Puncta object at 0x7f7509149450>,<puncta_detect_util.Puncta object at 0x7f7509149590>,<puncta_detect_util.Puncta object at 0x7f7509124f10>,<puncta_detect_util.Puncta object at 0x7f7509143890>,<puncta_detect_util.Puncta object at 0x7f7509149c50>,0.434082,0.429688,0.429688,0.426758,0.419922,0.418457,0.418945,0.412109,0.42041,0.416016,0.659668,0.648926,,,,,,,,,,,,,,,,,,,,,,,,,0.430664,0.427734,0.423828,0.418457,0.403809,0.397949,0.396973,0.412598,0.394531,0.393555,0.436523,0.418457,,,,,,,,,,,,,,,,,,,,,,,,,0.129883,0.136719,0.142578,0.148438,0.136719,0.139648,0.142578,0.136719,0.147461,0.136719,0.149414,0.163086,,,,,,,,,,,,,,,,,,,,,,,,,0.130859,0.140625,0.142578,0.143555,0.118164,0.116211,0.120117,0.141602,0.130859,0.128906,0.169922,0.168945,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x7f750914c110>,<puncta_detect_util.Puncta object at 0x7f75090daf50>,<puncta_detect_util.Puncta object at 0x7f75090dacd0>,<puncta_detect_util.Puncta object at 0x7f75090dae10>,<puncta_detect_util.Puncta object at 0x7f75090dac50>,<puncta_detect_util.Puncta object at 0x7f75090dac10>,<puncta_detect_util.Puncta object at 0x7f75090d4590>,<puncta_detect_util.Puncta object at 0x7f75090d4b90>,<puncta_detect_util.Puncta object at 0x7f75090d4cd0>,<puncta_detect_util.Puncta object at 0x7f75090d4b50>,<puncta_detect_util.Puncta object at 0x7f75090d4fd0>,<puncta_detect_util.Puncta object at 0x7f7509143150>,<puncta_detect_util.Puncta object at 0x7f75090d4850>,<puncta_detect_util.Puncta object at 0x7f75090d4f10>,<puncta_detect_util.Puncta object at 0x7f75090d4f90>,<puncta_detect_util.Puncta object at 0x7f75090d12d0>,<puncta_detect_util.Puncta object at 0x7f75090d1490>,<puncta_detect_util.Puncta object at 0x7f75090d1690>,<puncta_detect_util.Puncta object at 0x7f75090d1850>,<puncta_detect_util.Puncta object at 0x7f75090d4610>,<puncta_detect_util.Puncta object at 0x7f75090d4450>,<puncta_detect_util.Puncta object at 0x7f75090d1c90>,<puncta_detect_util.Puncta object at 0x7f7509122e10>,<puncta_detect_util.Puncta object at 0x7f75090d1f10>,<puncta_detect_util.Puncta object at 0x7f75090d1f50>,<puncta_detect_util.Puncta object at 0x7f75090df050>,<puncta_detect_util.Puncta object at 0x7f75090df350>,<puncta_detect_util.Puncta object at 0x7f75090d4510>,<puncta_detect_util.Puncta object at 0x7f75090dfe10>,<puncta_detect_util.Puncta object at 0x7f75090dfb50>,<puncta_detect_util.Puncta object at 0x7f75091245d0>,<puncta_detect_util.Puncta object at 0x7f75090d93d0>,<puncta_detect_util.Puncta object at 0x7f7509143650>,<puncta_detect_util.Puncta object at 0x7f75090dae50>,<puncta_detect_util.Puncta object at 0x7f75090dad10>,<puncta_detect_util.Puncta object at 0x7f75091dac50>,13.356082435388998,28.54333333333352,47.50791330429365,38.36039894405894,39.65154210151286,,,,,,,-45.2164159515396,,,,,,,,,,,26.274613603508897,,,,,,,,31.574864270651233,33.64473627841289,41.837535758588274,9.907150549388007,9.41237821329878,-14.47275581602571
/mount/local5/chenxi/puncta-detection/data/02-16-2022/69.5_ DOPC_30_ DOPS_0.5_ Att0 647/200 nM Atto 488 ALG2_50 nM ESCRT-I/Captured.nd2-output,(series 1).tif,1024,False,2,2,0.167969,,<puncta_detect_util.Puncta object at 0x7f750914c7d0>,,,,,False,37,0.0,0.0,<puncta_detect_util.Puncta object at 0x7f75090dffd0>,False,,,,,False,,368.7306895916595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x7f75090d7cd0>,<puncta_detect_util.Puncta object at 0x7f750911f150>,<puncta_detect_util.Puncta object at 0x7f7509143a90>,<puncta_detect_util.Puncta object at 0x7f750911f890>,<puncta_detect_util.Puncta object at 0x7f7509143f90>,<puncta_detect_util.Puncta object at 0x7f7509143cd0>,<puncta_detect_util.Puncta object at 0x7f7509124090>,<puncta_detect_util.Puncta object at 0x7f7509143ed0>,<puncta_detect_util.Puncta object at 0x7f7509124050>,<puncta_detect_util.Puncta object at 0x7f7509143d10>,<puncta_detect_util.Puncta object at 0x7f7509124350>,<puncta_detect_util.Puncta object at 0x7f7509124210>,<puncta_detect_util.Puncta object at 0x7f75091241d0>,<puncta_detect_util.Puncta object at 0x7f7509124c90>,<puncta_detect_util.Puncta object at 0x7f7509124f90>,<puncta_detect_util.Puncta object at 0x7f7509124850>,<puncta_detect_util.Puncta object at 0x7f7509124710>,<puncta_detect_util.Puncta object at 0x7f7509135950>,<puncta_detect_util.Puncta object at 0x7f7509135150>,<puncta_detect_util.Puncta object at 0x7f7509135e90>,<puncta_detect_util.Puncta object at 0x7f750912e910>,<puncta_detect_util.Puncta object at 0x7f750912ebd0>,<puncta_detect_util.Puncta object at 0x7f750912e490>,<puncta_detect_util.Puncta object at 0x7f750912e110>,<puncta_detect_util.Puncta object at 0x7f750912ea50>,<puncta_detect_util.Puncta object at 0x7f750912e1d0>,<puncta_detect_util.Puncta object at 0x7f750912e950>,<puncta_detect_util.Puncta object at 0x7f7509124250>,<puncta_detect_util.Puncta object at 0x7f7509149290>,<puncta_detect_util.Puncta object at 0x7f7509149ad0>,<puncta_detect_util.Puncta object at 0x7f7509149350>,<puncta_detect_util.Puncta object at 0x7f75091495d0>,<puncta_detect_util.Puncta object at 0x7f7509149d10>,<puncta_detect_util.Puncta object at 0x7f7509149e50>,<puncta_detect_util.Puncta object at 0x7f750914c0d0>,<puncta_detect_util.Puncta object at 0x7f75091497d0>,,0.618164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.639648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.150391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.167969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,<puncta_detect_util.Puncta object at 0x7f75090e7510>,<puncta_detect_util.Puncta object at 0x7f75090da810>,<puncta_detect_util.Puncta object at 0x7f75090daf10>,<puncta_detect_util.Puncta object at 0x7f75090da710>,<puncta_detect_util.Puncta object at 0x7f75090dadd0>,<puncta_detect_util.Puncta object at 0x7f75090d4490>,<puncta_detect_util.Puncta object at 0x7f75090d4390>,<puncta_detect_util.Puncta object at 0x7f75090d4d50>,<puncta_detect_util.Puncta object at 0x7f75090d4ed0>,<puncta_detect_util.Puncta object at 0x7f75090d4e50>,<puncta_detect_util.Puncta object at 0x7f75090d48d0>,<puncta_detect_util.Puncta object at 0x7f7509124a90>,<puncta_detect_util.Puncta object at 0x7f75090d4910>,<puncta_detect_util.Puncta object at 0x7f75090d4a50>,<puncta_detect_util.Puncta object at 0x7f75090d4a10>,<puncta_detect_util.Puncta object at 0x7f75090d1310>,<puncta_detect_util.Puncta object at 0x7f75090d10d0>,<puncta_detect_util.Puncta object at 0x7f75090d1710>,<puncta_detect_util.Puncta object at 0x7f75090d1890>,<puncta_detect_util.Puncta object at 0x7f75090d1250>,<puncta_detect_util.Puncta object at 0x7f75090d4710>,<puncta_detect_util.Puncta object at 0x7f75090d1b90>,<puncta_detect_util.Puncta object at 0x7f7509124750>,<puncta_detect_util.Puncta object at 0x7f75090d1f90>,<puncta_detect_util.Puncta object at 0x7f75090d1590>,<puncta_detect_util.Puncta object at 0x7f75090df390>,<puncta_detect_util.Puncta object at 0x7f75090df6d0>,<puncta_detect_util.Puncta object at 0x7f75090d1ed0>,<puncta_detect_util.Puncta object at 0x7f75090dfd10>,<puncta_detect_util.Puncta object at 0x7f75090dfe50>,<puncta_detect_util.Puncta object at 0x7f75090daa50>,<puncta_detect_util.Puncta object at 0x7f75090da790>,<puncta_detect_util.Puncta object at 0x7f75090da950>,<puncta_detect_util.Puncta object at 0x7f75090dad50>,<puncta_detect_util.Puncta object at 0x7f7509149b90>,<puncta_detect_util.Puncta object at 0x7f7509149390>,,,,,,,,,,,,187.36562015503887,,,,,,,,,,,,,,,,,,,,,,,,
